form	lemmaId	lemma	linkType	pos	via	note
suez	suez.np	Suez	self	np. other	Suez	
huez	suez.np	Suez	mutation	np. other	Suez	generated-lenition
sunday	sunday.np	Sunday	self	np. other	Sunday	
hunday	sunday.np	Sunday	mutation	np. other	Sunday	generated-lenition
susan	susan.np	Susan	self	np. other	Susan	
husan	susan.np	Susan	mutation	np. other	Susan	generated-lenition
susanna	susanna.np	Susanna	self	np. other	Susanna	
husanna	susanna.np	Susanna	mutation	np. other	Susanna	generated-lenition
syria	syria.np	Syria	self	np. place	Syria	
syrian	syrian.np	Syrian	self	np. other	Syrian	
syrianee	syrianee.np	Syrianee	self	np. ethnonym	Syrianee	
taanach	taanach.np	Taanach	self	np. other	Taanach	
haanach	taanach.np	Taanach	mutation	np. other	Taanach	generated-lenition
daanach	taanach.np	Taanach	mutation	np. other	Taanach	generated-eclipsis
tabor	tabor.np	Tabor	self	np. other	Tabor	
habor	tabor.np	Tabor	mutation	np. other	Tabor	generated-lenition
dabor	tabor.np	Tabor	mutation	np. other	Tabor	generated-eclipsis
tadhg	tadhg.np	Tadhg	self	np. other	Tadhg	
hadhg	tadhg.np	Tadhg	mutation	np. other	Tadhg	generated-lenition
dadhg	tadhg.np	Tadhg	mutation	np. other	Tadhg	generated-eclipsis
tadhg o hifearnain	tadhg-o-hifearnain.np	Tadhg Ó hIfearnáin	self	np. personal	Tadhg Ó hIfearnáin	
tadhgohifearnain	tadhg-o-hifearnain.np	Tadhg Ó hIfearnáin	self	np. personal	Tadhg Ó hIfearnáin	collapsed
tahath	tahath.np	Tahath	self	np. other	Tahath	
hahath	tahath.np	Tahath	mutation	np. other	Tahath	generated-lenition
dahath	tahath.np	Tahath	mutation	np. other	Tahath	generated-eclipsis
tahpanhes	tahpanhes.np	Tahpanhes	self	np. other	Tahpanhes	
hahpanhes	tahpanhes.np	Tahpanhes	mutation	np. other	Tahpanhes	generated-lenition
dahpanhes	tahpanhes.np	Tahpanhes	mutation	np. other	Tahpanhes	generated-eclipsis
talmai	talmai.np	Talmai	self	np. other	Talmai	
halmai	talmai.np	Talmai	mutation	np. other	Talmai	generated-lenition
dalmai	talmai.np	Talmai	mutation	np. other	Talmai	generated-eclipsis
talmon	talmon.np	Talmon	self	np. other	Talmon	
halmon	talmon.np	Talmon	mutation	np. other	Talmon	generated-lenition
dalmon	talmon.np	Talmon	mutation	np. other	Talmon	generated-eclipsis
tamar	tamar.np	Tamar	self	np. personal	Tamar	
hamar	tamar.np	Tamar	mutation	np. personal	Tamar	generated-lenition
damar	tamar.np	Tamar	mutation	np. personal	Tamar	generated-eclipsis
tappuah	tappuah.np	Tappuah	self	np. other	Tappuah	
happuah	tappuah.np	Tappuah	mutation	np. other	Tappuah	generated-lenition
dappuah	tappuah.np	Tappuah	mutation	np. other	Tappuah	generated-eclipsis
tarshish	tarshish.np	Tarshish	self	np. place	Tarshish	
harshish	tarshish.np	Tarshish	mutation	np. place	Tarshish	generated-lenition
darshish	tarshish.np	Tarshish	mutation	np. place	Tarshish	generated-eclipsis
tarsus	tarsus.np	Tarsus	self	np. other	Tarsus	
harsus	tarsus.np	Tarsus	mutation	np. other	Tarsus	generated-lenition
darsus	tarsus.np	Tarsus	mutation	np. other	Tarsus	generated-eclipsis
tate	tate.np	Tate	self	np. other	Tate	
hate	tate.np	Tate	mutation	np. other	Tate	generated-lenition
date	tate.np	Tate	mutation	np. other	Tate	generated-eclipsis
taubman	taubman.np	Taubman	self	np. other	Taubman	
haubman	taubman.np	Taubman	mutation	np. other	Taubman	generated-lenition
daubman	taubman.np	Taubman	mutation	np. other	Taubman	generated-eclipsis
tchiarn	tchiarn.np	Tchiarn	self	np. other	Tchiarn	
hchiarn	tchiarn.np	Tchiarn	mutation	np. other	Tchiarn	generated-lenition
dchiarn	tchiarn.np	Tchiarn	mutation	np. other	Tchiarn	generated-eclipsis
teilifis	teilifis.np	Teilifis	self	np. other	Teilifis	
heilifis	teilifis.np	Teilifis	mutation	np. other	Teilifis	generated-lenition
deilifis	teilifis.np	Teilifis	mutation	np. other	Teilifis	generated-eclipsis
tekoa	tekoa.np	Tekoa	self	np. place	Tekoa	
hekoa	tekoa.np	Tekoa	mutation	np. place	Tekoa	generated-lenition
dekoa	tekoa.np	Tekoa	mutation	np. place	Tekoa	generated-eclipsis
teman	teman.np	Teman	self	np. other	Teman	
heman	teman.np	Teman	mutation	np. other	Teman	generated-lenition
deman	teman.np	Teman	mutation	np. other	Teman	generated-eclipsis
temanite	temanite.np	Temanite	self	np. other	Temanite	
hemanite	temanite.np	Temanite	mutation	np. other	Temanite	generated-lenition
demanite	temanite.np	Temanite	mutation	np. other	Temanite	generated-eclipsis
tennys	tennys.np	Tennys	self	np. other	Tennys	
hennys	tennys.np	Tennys	mutation	np. other	Tennys	generated-lenition
dennys	tennys.np	Tennys	mutation	np. other	Tennys	generated-eclipsis
terah	terah.np	Terah	self	np. other	Terah	
herah	terah.np	Terah	mutation	np. other	Terah	generated-lenition
derah	terah.np	Terah	mutation	np. other	Terah	generated-eclipsis
thaddeus	thaddeus.np	Thaddeus	self	np. personal	Thaddeus	
haddeus	thaddeus.np	Thaddeus	mutation	np. personal	Thaddeus	generated-lenition
dhaddeus	thaddeus.np	Thaddeus	mutation	np. personal	Thaddeus	generated-eclipsis
thamar	thamar.np	Thamar	self	np. personal	Thamar	
hamar	thamar.np	Thamar	mutation	np. personal	Thamar	generated-lenition
dhamar	thamar.np	Thamar	mutation	np. personal	Thamar	generated-eclipsis
thatcher	thatcher.np	Thatcher	self	np. other	Thatcher	
hatcher	thatcher.np	Thatcher	mutation	np. other	Thatcher	generated-lenition
dhatcher	thatcher.np	Thatcher	mutation	np. other	Thatcher	generated-eclipsis
theodora	theodora.np	Theodora	self	np. personal	Theodora	
heodora	theodora.np	Theodora	mutation	np. personal	Theodora	generated-lenition
dheodora	theodora.np	Theodora	mutation	np. personal	Theodora	generated-eclipsis
thess	thess.np	Thess	self	np. other	Thess	
hess	thess.np	Thess	mutation	np. other	Thess	generated-lenition
dhess	thess.np	Thess	mutation	np. other	Thess	generated-eclipsis
thessalonian	thessalonian.np	Thessalonian	self	np. ethnonym	Thessalonian	
thessalonians	thessalonian.np	Thessalonian	inflected	np. ethnonym	Thessalonian	
hessalonian	thessalonian.np	Thessalonian	mutation	np. ethnonym	Thessalonian	generated-lenition
dhessalonian	thessalonian.np	Thessalonian	mutation	np. ethnonym	Thessalonian	generated-eclipsis
thessalonianee	thessalonianee.np	Thessalonianee	self	np. ethnonym	Thessalonianee	
hessalonianee	thessalonianee.np	Thessalonianee	mutation	np. ethnonym	Thessalonianee	generated-lenition
dhessalonianee	thessalonianee.np	Thessalonianee	mutation	np. ethnonym	Thessalonianee	generated-eclipsis
thessalonica	thessalonica.np	Thessalonica	self	np. other	Thessalonica	
hessalonica	thessalonica.np	Thessalonica	mutation	np. other	Thessalonica	generated-lenition
dhessalonica	thessalonica.np	Thessalonica	mutation	np. other	Thessalonica	generated-eclipsis
thobm	thom.np	Thom	variant	np. personal	Thobm	
hobm	thom.np	Thom	mutation	np. personal	Thobm	generated-lenition
dhobm	thom.np	Thom	mutation	np. personal	Thobm	generated-eclipsis
thom	thom.np	Thom	self	np. personal	Thom	
dhom	thom.np	Thom	mutation	np. personal	Thom	generated-eclipsis
thomas	thomas.np	Thomas	self	np. personal	Thomas	
homas	thomas.np	Thomas	mutation	np. personal	Thomas	generated-lenition
dhomas	thomas.np	Thomas	mutation	np. personal	Thomas	generated-eclipsis
thomase	thomas.np	Thomas	variant	np. personal	Thomase	
dhomase	thomas.np	Thomas	mutation	np. personal	Thomase	generated-eclipsis
thomson	thomson.np	Thomson	self	np. other	Thomson	
homson	thomson.np	Thomson	mutation	np. other	Thomson	generated-lenition
dhomson	thomson.np	Thomson	mutation	np. other	Thomson	generated-eclipsis
thummim	thummim.np	Thummim	self	np. other	Thummim	
hummim	thummim.np	Thummim	mutation	np. other	Thummim	generated-lenition
dhummim	thummim.np	Thummim	mutation	np. other	Thummim	generated-eclipsis
thurot	thurot.np	Thurot	self	np. other	Thurot	
hurot	thurot.np	Thurot	mutation	np. other	Thurot	generated-lenition
dhurot	thurot.np	Thurot	mutation	np. other	Thurot	generated-eclipsis
thyatira	thyatira.np	Thyatira	self	np. other	Thyatira	
hyatira	thyatira.np	Thyatira	mutation	np. other	Thyatira	generated-lenition
dhyatira	thyatira.np	Thyatira	mutation	np. other	Thyatira	generated-eclipsis
tiberias	tiberias.np	Tiberias	self	np. other	Tiberias	
hiberias	tiberias.np	Tiberias	mutation	np. other	Tiberias	generated-lenition
diberias	tiberias.np	Tiberias	mutation	np. other	Tiberias	generated-eclipsis
tiger	tiger.np	Tiger	self	np. other	Tiger	
higer	tiger.np	Tiger	mutation	np. other	Tiger	generated-lenition
diger	tiger.np	Tiger	mutation	np. other	Tiger	generated-eclipsis
tim	tim.np	Tim	self	np. personal	Tim	
him	tim.np	Tim	mutation	np. personal	Tim	generated-lenition
dim	tim.np	Tim	mutation	np. personal	Tim	generated-eclipsis
timna	timna.np	Timna	self	np. other	Timna	
himna	timna.np	Timna	mutation	np. other	Timna	generated-lenition
dimna	timna.np	Timna	mutation	np. other	Timna	generated-eclipsis
timnath	timnath.np	Timnath	self	np. other	Timnath	
himnath	timnath.np	Timnath	mutation	np. other	Timnath	generated-lenition
dimnath	timnath.np	Timnath	mutation	np. other	Timnath	generated-eclipsis
timotheus	timotheus.np	Timotheus	self	np. other	Timotheus	
himotheus	timotheus.np	Timotheus	mutation	np. other	Timotheus	generated-lenition
dimotheus	timotheus.np	Timotheus	mutation	np. other	Timotheus	generated-eclipsis
timothy	timothy.np	Timothy	self	np. personal	Timothy	
himothy	timothy.np	Timothy	mutation	np. personal	Timothy	generated-lenition
dimothy	timothy.np	Timothy	mutation	np. personal	Timothy	generated-eclipsis
tinvaal	tinvaal.np	Tinvaal	self	np. place	Tinvaal	
hinvaal	tinvaal.np	Tinvaal	mutation	np. place	Tinvaal	generated-lenition
dinvaal	tinvaal.np	Tinvaal	mutation	np. place	Tinvaal	generated-eclipsis
tirshatha	tirshatha.np	Tirshatha	self	np. other	Tirshatha	
hirshatha	tirshatha.np	Tirshatha	mutation	np. other	Tirshatha	generated-lenition
dirshatha	tirshatha.np	Tirshatha	mutation	np. other	Tirshatha	generated-eclipsis
tirzah	tirzah.np	Tirzah	self	np. other	Tirzah	
hirzah	tirzah.np	Tirzah	mutation	np. other	Tirzah	generated-lenition
dirzah	tirzah.np	Tirzah	mutation	np. other	Tirzah	generated-eclipsis
tishbite	tishbite.np	Tishbite	self	np. other	Tishbite	
hishbite	tishbite.np	Tishbite	mutation	np. other	Tishbite	generated-lenition
dishbite	tishbite.np	Tishbite	mutation	np. other	Tishbite	generated-eclipsis
tit	tit.np	Tit	self	np. other	Tit	
hit	tit.np	Tit	mutation	np. other	Tit	generated-lenition
dit	tit.np	Tit	mutation	np. other	Tit	generated-eclipsis
titus	titus.np	Titus	self	np. personal	Titus	
hitus	titus.np	Titus	mutation	np. personal	Titus	generated-lenition
ditus	titus.np	Titus	mutation	np. personal	Titus	generated-eclipsis
tobiah	tobiah.np	Tobiah	self	np. other	Tobiah	
hobiah	tobiah.np	Tobiah	mutation	np. other	Tobiah	generated-lenition
dobiah	tobiah.np	Tobiah	mutation	np. other	Tobiah	generated-eclipsis
tobias	tobias.np	Tobias	self	np. personal	Tobias	
hobias	tobias.np	Tobias	mutation	np. personal	Tobias	generated-lenition
dobias	tobias.np	Tobias	mutation	np. personal	Tobias	generated-eclipsis
tobit	tobit.np	Tobit	self	np. personal	Tobit	
hobit	tobit.np	Tobit	mutation	np. personal	Tobit	generated-lenition
dobit	tobit.np	Tobit	mutation	np. personal	Tobit	generated-eclipsis
tobm	tobm.np	Tobm	self	np. other	Tobm	
hobm	tobm.np	Tobm	mutation	np. other	Tobm	generated-lenition
dobm	tobm.np	Tobm	mutation	np. other	Tobm	generated-eclipsis
tola	tola.np	Tola	self	np. personal	Tola	
hola	tola.np	Tola	mutation	np. personal	Tola	generated-lenition
dola	tola.np	Tola	mutation	np. personal	Tola	generated-eclipsis
tom	tom.np	Tom	self	np. other	Tom	
dom	tom.np	Tom	mutation	np. other	Tom	generated-eclipsis
tomas	tomas.np	Tomas	self	np. other	Tomas	
homas	tomas.np	Tomas	mutation	np. other	Tomas	generated-lenition
domas	tomas.np	Tomas	mutation	np. other	Tomas	generated-eclipsis
tommy	tommy.np	Tommy	self	np. other	Tommy	
hommy	tommy.np	Tommy	mutation	np. other	Tommy	generated-lenition
dommy	tommy.np	Tommy	mutation	np. other	Tommy	generated-eclipsis
tony	tony.np	Tony	self	np. other	Tony	
hony	tony.np	Tony	mutation	np. other	Tony	generated-lenition
dony	tony.np	Tony	mutation	np. other	Tony	generated-eclipsis
tophet	tophet.np	Tophet	self	np. other	Tophet	
hophet	tophet.np	Tophet	mutation	np. other	Tophet	generated-lenition
dophet	tophet.np	Tophet	mutation	np. other	Tophet	generated-eclipsis
toronto	toronto.np	Toronto	self	np. other	Toronto	
horonto	toronto.np	Toronto	mutation	np. other	Toronto	generated-lenition
doronto	toronto.np	Toronto	mutation	np. other	Toronto	generated-eclipsis
trawsfynydd	trawsfynydd.np	Trawsfynydd	self	np. other	Trawsfynydd	
hrawsfynydd	trawsfynydd.np	Trawsfynydd	mutation	np. other	Trawsfynydd	generated-lenition
drawsfynydd	trawsfynydd.np	Trawsfynydd	mutation	np. other	Trawsfynydd	generated-eclipsis
troas	troas.np	Troas	self	np. other	Troas	
hroas	troas.np	Troas	mutation	np. other	Troas	generated-lenition
droas	troas.np	Troas	mutation	np. other	Troas	generated-eclipsis
trondheim	trondheim.np	Trondheim	self	np. other	Trondheim	
hrondheim	trondheim.np	Trondheim	mutation	np. other	Trondheim	generated-lenition
drondheim	trondheim.np	Trondheim	mutation	np. other	Trondheim	generated-eclipsis
trophimus	trophimus.np	Trophimus	self	np. other	Trophimus	
hrophimus	trophimus.np	Trophimus	mutation	np. other	Trophimus	generated-lenition
drophimus	trophimus.np	Trophimus	mutation	np. other	Trophimus	generated-eclipsis
truran	truran.np	Truran	self	np. other	Truran	
hruran	truran.np	Truran	mutation	np. other	Truran	generated-lenition
druran	truran.np	Truran	mutation	np. other	Truran	generated-eclipsis
tubal	tubal.np	Tubal	self	np. other	Tubal	
hubal	tubal.np	Tubal	mutation	np. other	Tubal	generated-lenition
dubal	tubal.np	Tubal	mutation	np. other	Tubal	generated-eclipsis
tychicus	tychicus.np	Tychicus	self	np. other	Tychicus	
hychicus	tychicus.np	Tychicus	mutation	np. other	Tychicus	generated-lenition
dychicus	tychicus.np	Tychicus	mutation	np. other	Tychicus	generated-eclipsis
tynvaal	tynvaal.np	Tynvaal	self	np. other	Tynvaal	
hynvaal	tynvaal.np	Tynvaal	mutation	np. other	Tynvaal	generated-lenition
dynvaal	tynvaal.np	Tynvaal	mutation	np. other	Tynvaal	generated-eclipsis
tynwald	tinvaal.np	Tinvaal	variant	np. place	Tynwald	
hynwald	tinvaal.np	Tinvaal	mutation	np. place	Tynwald	generated-lenition
dynwald	tinvaal.np	Tinvaal	mutation	np. place	Tynwald	generated-eclipsis
tyre	tyre.np	Tyre	self	np. place	Tyre	
hyre	tyre.np	Tyre	mutation	np. place	Tyre	generated-lenition
tyrus	tyre.np	Tyre	variant	np. place	Tyrus	
hyrus	tyre.np	Tyre	mutation	np. place	Tyrus	generated-lenition
dyrus	tyre.np	Tyre	mutation	np. place	Tyrus	generated-eclipsis
uilis	uilis.np	Uilis	self	np. other	Uilis	
ulleeish	ulleeish.np	Ulleeish	self	np. language	Ulleeish	
ulster	ulster.np	Ulster	self	np. other	Ulster	
ultach	ultach.np	Ultach	self	np. other	Ultach	
ultagh	ultagh.np	Ultagh	self	np. ethnonym	Ultagh	
ungaar	ungaar.np	Ungaar	self	np. other	Ungaar	
uri	uri.np	Uri	self	np. other	Uri	
uriah	uriah.np	Uriah	self	np. personal	Uriah	
urias	urias.np	Urias	self	np. personal	Urias	
uriel	uriel.np	Uriel	self	np. other	Uriel	
urijah	urijah.np	Urijah	self	np. other	Urijah	
urim	urim.np	Urim	self	np. other	Urim	
uz	uz.np	Uz	self	np. other	Uz	
uzza	uzza.np	Uzza	self	np. other	Uzza	
uzzi	uzzi.np	Uzzi	self	np. other	Uzzi	
uzziah	uzziah.np	Uzziah	self	np. personal	Uzziah	
uzziel	uzziel.np	Uzziel	self	np. other	Uzziel	
valera	valera.np	Valera	self	np. other	Valera	
vasan	vasan.np	Vasan	self	np. other	Vasan	
vashti	vashti.np	Vashti	self	np. other	Vashti	
velial	velial.np	Velial	self	np. other	Velial	
vethuel	vethuel.np	Vethuel	self	np. other	Vethuel	
victoria	victoria.np	Victoria	self	np. other	Victoria	
viet	viet.np	Viet	self	np. other	Viet	
viioo	viioo.np	Viioo	self	np. other	Viioo	
vioo	vioo.np	Vioo	self	np. other	Vioo	
vobbyn	vobbyn.np	Vobbyn	self	np. ethnonym	Vobbyn	
vrusheyl	vrusheyl.np	Vrusheyl	self	np. other	Vrusheyl	
wade	wade.np	Wade	self	np. other	Wade	
wahl	wahl.np	Wahl	self	np. other	Wahl	
wales	wales.np	Wales	self	np. other	Wales	
walheim	walheim.np	Walheim	self	np. other	Walheim	
wallace	wallace.np	Wallace	self	np. other	Wallace	
walter	walter.np	Walter	self	np. personal	Walter	
watterson	watterson.np	Watterson	self	np. other	Watterson	
welsh	welsh.np	Welsh	self	np. other	Welsh	
wesley	wesley.np	Wesley	self	np. personal	Wesley	
westminster	westminster.np	Westminster	self	np. other	Westminster	
weymouth	weymouth.np	Weymouth	self	np. place	Weymouth	
wiggynnee	wiggynnee.np	Wiggynnee	self	np. ethnonym	Wiggynnee	
william	william.np	William	self	np. personal	William	
williams	williams.np	Williams	self	np. other	Williams	
wilson	wilson.np	Wilson	self	np. other	Wilson	
windscale	windscale.np	Windscale	self	np. other	Windscale	
windsor	windsor.np	Windsor	self	np. place	Windsor	
woirrey	woirrey.np	Woirrey	self	np. other	Woirrey	
wolff	wolff.np	Wolff	self	np. other	Wolff	
yabesh gilead	yabesh-gilead.np	Yabesh-Gilead	self	np. other	Yabesh-Gilead	
yabeshgilead	yabesh-gilead.np	Yabesh-Gilead	self	np. other	Yabesh-Gilead	collapsed
yee's	yee's.np	Yee's	self	np. other	Yee's	
yehuda	yehuda.np	Yehuda	self	np. other	Yehuda	
yelse	yelse.np	Yelse	self	np. other	Yelse	
yernisheyryn	yernisheyryn.np	Yernisheyryn	self	np. ethnonym	Yernisheyryn	
york	york.np	York	self	np. other	York	
yorkshire	yorkshire.np	Yorkshire	self	np. other	Yorkshire	
yosedech	yosedech.np	Yosedech	self	np. other	Yosedech	
yozadak	yozadak.np	Yozadak	self	np. other	Yozadak	
ysbal	ysbal.np	Ysbal	self	np. personal	Ysbal	
yuaase	yuaase.np	Yuaase	self	np. other	Yuaase	
yuase	yuase.np	Yuase	self	np. other	Yuase	
yummoose	yummoose.np	Yummoose	self	np. other	Yummoose	
zabad	zabad.np	Zabad	self	np. other	Zabad	
zabdi	zabdi.np	Zabdi	self	np. other	Zabdi	
zabulon	zabulon.np	Zabulon	self	np. other	Zabulon	
zaccheus	zaccheus.np	Zaccheus	self	np. other	Zaccheus	
zaccur	zaccur.np	Zaccur	self	np. other	Zaccur	
zacharias	zechariah.np	Zechariah	variant	np. personal	Zacharias	
zadok	zadok.np	Zadok	self	np. personal	Zadok	
zalmunna	zalmunna.np	Zalmunna	self	np. other	Zalmunna	
zanoah	zanoah.np	Zanoah	self	np. other	Zanoah	
zarah	zarah.np	Zarah	self	np. personal	Zarah	
zarhiteyn	zarhiteyn.np	Zarhiteyn	self	np. ethnonym	Zarhiteyn	
zebadiah	zebadiah.np	Zebadiah	self	np. other	Zebadiah	
zebah	zebah.np	Zebah	self	np. other	Zebah	
zebedee	zebedee.np	Zebedee	self	np. personal	Zebedee	
zeboim	zeboim.np	Zeboim	self	np. other	Zeboim	
zebul	zebul.np	Zebul	self	np. other	Zebul	
zebulon	zebulon.np	Zebulon	self	np. other	Zebulon	
zebulun	zebulun.np	Zebulun	self	np. personal	Zebulun	
zechariah	zechariah.np	Zechariah	self	np. personal	Zechariah	
zedekiah	zedekiah.np	Zedekiah	self	np. personal	Zedekiah	
zeeb	zeeb.np	Zeeb	self	np. other	Zeeb	
zelophehad	zelophehad.np	Zelophehad	self	np. other	Zelophehad	
zephaniah	zephaniah.np	Zephaniah	self	np. personal	Zephaniah	
zerah	zerah.np	Zerah	self	np. personal	Zerah	
zerubbabel	zerubbabel.np	Zerubbabel	self	np. personal	Zerubbabel	
zeruiah	zeruiah.np	Zeruiah	self	np. personal	Zeruiah	
ziba	ziba.np	Ziba	self	np. personal	Ziba	
zibeon	zibeon.np	Zibeon	self	np. other	Zibeon	
zichri	zichri.np	Zichri	self	np. other	Zichri	
zidon	sidon.np	Sidon	variant	np. place	Zidon	
zidonianee	zidonianee.np	Zidonianee	self	np. ethnonym	Zidonianee	
ziklag	ziklag.np	Ziklag	self	np. place	Ziklag	
zilpah	zilpah.np	Zilpah	self	np. other	Zilpah	
zimri	zimri.np	Zimri	self	np. personal	Zimri	
zin	zin.np	Zin	self	np. place	Zin	
zion	sion.np	Sion	variant	np. place	Zion	
ziph	ziph.np	Ziph	self	np. other	Ziph	
zippor	zippor.np	Zippor	self	np. other	Zippor	
zoan	zoan.np	Zoan	self	np. other	Zoan	
zoar	zoar.np	Zoar	self	np. other	Zoar	
zobah	zobah.np	Zobah	self	np. other	Zobah	
zorah	zorah.np	Zorah	self	np. other	Zorah	
zorobabel	zorobabel.np	Zorobabel	self	np. other	Zorobabel	
